,id,symbol,name
8458,vcash-token,vcash,VCash Token
8459,vdv-token,vdv,VDV Token
8460,vechain,vet,VeChain
8461,veco,veco,Veco
8462,vecrv-dao-yvault,yve-crvdao,veCRV-DAO yVault
8463,vectorium,vect,Vectorium
8464,vectorspace,vxv,Vectorspace AI
8465,veed,veed,VEED
8466,vega-protocol,vega,Vega Protocol
8467,vegasdoge,vegas,VegasDoge
8468,vegawallet-token,vgw,VegaWallet Token
8469,veggiecoin,vegi,VeggieCoin
8470,veil,veil,VEIL
8471,velas,vlx,Velas
8472,veles,vls,Veles
8473,velo,velo,Velo
8474,velorex,vex,Velorex
8475,velo-token,vlo,VELO Token
8476,vempire-ddao,vemp,vEmpire DDAO
8477,vena-network,vena,Vena Network
8478,vendit,vndt,Vendit
8479,venjocoin,vjc,VENJOCOIN
8480,venox,vnx,Venox
8481,vention,vention,Vention
8482,venus,xvs,Venus
8483,venus-bch,vbch,Venus BCH
8484,venus-beth,vbeth,Venus BETH
8485,venus-btc,vbtc,Venus BTC
8486,venus-busd,vbusd,Venus BUSD
8487,venus-dai,vdai,Venus DAI
8488,venus-doge,vdoge,Venus DOGE
8489,venus-dot,vdot,Venus DOT
8490,venus-eth,veth,Venus ETH
8491,venus-fil,vfil,Venus FIL
8492,venus-link,vlink,Venus LINK
8493,venus-ltc,vltc,Venus LTC
8494,venus-reward-token,vrt,Venus Reward Token
8495,venus-sxp,vsxp,Venus SXP
8496,venus-usdc,vusdc,Venus USDC
8497,venus-usdt,vusdt,Venus USDT
8498,venus-xrp,vxrp,Venus XRP
8499,venus-xvs,vxvs,Venus XVS
8500,vera,vera,VERA
8501,vera-cruz-coin,vcco,Vera Cruz Coin
8502,veraone,vro,VeraOne
8503,verasity,vra,Verasity
8504,veraswap,vrap,VeraSwap
8505,verge,xvg,Verge
8506,veriblock,vbk,VeriBlock
8507,vericoin,vrc,VeriCoin
8508,veridocglobal,vdg,VeriDocGlobal
8509,verify,cred,Verify
8510,verisafe,vsf,VeriSafe
8511,veritaseum,veri,Veritaseum
8512,veros,vrs,Veros
8513,verox,vrx,Verox
8514,versacoin,vcn,VersaCoin
8515,versess-coin,vers,VERSESS COIN
8516,version,v,Version
8517,verso,vso,Verso
8518,versoview,vvt,VersoView
8519,vertcoin,vtc,Vertcoin
8520,verus-coin,vrsc,Verus Coin
8521,vesper-finance,vsp,Vesper Finance
8522,vesper-vdollar,vusd,Vesper V-Dollar
8523,vesta,vesta,Vesta
8524,vestchain,vest,VestChain
8525,vestxcoin,vestx,VestxCoin
8526,veth2,veth2,vEth2
8527,vether,veth,Vether
8528,vethor-token,vtho,VeThor Token
8529,vexanium,vex,Vexanium
8530,vfox,vfox,VFOX
8531,vgtgtoken,vgtg,VGTGToken
8532,viacoin,via,Viacoin
8533,viagra-token,viagra,Viagra Token
8534,vibe,vibe,VIBE
8535,viberate,vib,Viberate
8536,vice-network,vn,Vice Network
8537,vicetoken,vicex,ViceToken
8538,victorum,vcc,Victorum
8539,vid,vi,Vid
8540,v-id-blockchain,vidt,VIDT Datalink
8541,videocoin,vid,VideoCoin
8542,vidiachange,vida,Vidiachange
8543,vidulum,vdl,Vidulum
8544,vidy,vidy,VIDY
8545,vidya,vidya,Vidya
8546,vidyx,vidyx,VidyX
8547,vig,vig,VIG
8548,viking-legend,viking,Viking Legend
8549,viking-swap,viking,Viking Swap
8550,vikkytoken,vikky,VikkyToken
8551,vinci,vinci,Vinci
8552,vindax-coin,vd,VinDax Coin
8553,vinx-coin,vxc,VINX COIN
8554,vinx-coin-sto,vinx,VINX COIN STO
8555,vip-coin,vip,Vip Coin
8556,vipcoin-gold,vcg,VipCoin.Gold
8557,viper,viper,Viper
8558,viperpit,xviper,ViperPit
8559,vipstarcoin,vips,VIPSTARCOIN
8560,vira-lata-finance,reau,Vira-Lata Finance
8561,virgox-token,vxt,VirgoX Token
8562,virtual-goods-token,vgo,Virtual Goods Token
8563,virtue-poker,vpp,Virtue Poker Points
8564,visio,visio,Visio
8565,vision-network,vsn,Vision Network
8566,visor,visr,Visor
8567,vitadao,vita,VitaDAO
8568,vite,vite,Vite
8569,vitex,vx,ViteX Coin
8570,vivid,vivid,Vivid Coin
8571,vivo,vivo,VIVO
8572,vixco,vix,Vixco
8573,vlad-finance,vlad,Vlad Finance
8574,vndc,vndc,VNDC
8575,vntchain,vnt,VNT Chain
8576,vn-token,vn,VN Token
8577,vnx-exchange,vnxlu,VNX Exchange
8578,voda-token,wdt,VODA TOKEN
8579,vodi-x,vdx,Vodi X
8580,voise,voise,VOISE
8581,volatility-protocol-token,vol,Volatility Protocol Token
8582,volentix-vtx,vtx,Volentix
8583,vollar,vollar,V-Dimension
8584,volt,acdc,Volt
8585,voltbit,vbit,Voltbit
8586,voltium,vltm,Voltium
8587,volts-finance,volts,Volts.Finance
8588,voltz,voltz,Voltz
8589,vomer,vmr,VOMER
8590,vortex-defi,vtx,Vortex DeFi
8591,vortex-network,vtx,VorteX Network
8592,votechain,vbsc,Votechain
8593,voucher-eth,veth,Voucher ETH
8594,vox-finance,vox,Vox.Finance
8595,voyager,vgr,Voyager
8596,voyr,voyrme,VOYR
8597,voytek-bear-coin,bear,BEAR Coin
8598,vpncoin,vash,VPNCoin
8599,vspacex,vspacex,vSpaceX
8600,vspy,vspy,vSPY
8601,vsync,vsx,Vsync
8602,v-systems,vsys,V.SYSTEMS
8603,vulcan-forged,pyr,Vulcan Forged
8604,vulcano,quo,Quoxent
8605,vulkania,vlk,Vulkania
8606,vvsp,vvsp,vVSP
8607,vybe,vybe,Vybe
8608,vyndao,vyn,Vyndao
8609,vynk-chain,vync,VYNK Chain
8610,w3bpush,w3b,W3bPUSH
8611,wabi,wabi,Wabi
8612,wab-network,baw,BAW Network
8613,wadzpay-token,wtk,WadzPay Token
8614,waffle,waf,Waffle
8615,wagerr,wgr,Wagerr
8616,waifu-token,waif,Waifu Token
8617,waifu-vault-nftx,waifu,WAIFU Vault (NFTX)
8618,waletoken,wtn,Waletoken
8619,wallet-plus-x,wpx,Wallet Plus X
8620,wallet-swap,wswap,Wallet Swap
8621,wall-street-baby,wsb,Wall Street Baby
8622,wall-street-bets-dapp,wsb,WallStreetBets DApp
8623,wallstreetbets-token,wsbt,WallStreetBets Token
8624,wall-street-games,wsg,Wall Street Games
8625,walnut-finance,wtf,Walnut.finance
8626,waltonchain,wtc,Waltonchain
8627,wanaka-farm,wana,Wanaka Farm
8628,wanchain,wan,Wanchain
8629,wanderlust,wander,Wanderlust
8630,wandx,wand,WandX
8631,wanswap,wasp,WanSwap
8632,warden,wad,Warden
8633,warp-finance,warp,Warp Finance
8634,warranty-chain,wac,Warranty Chain
8635,warrior-token,war,Warrior Token
8636,wasabix,wasabi,WasabiX
8637,wasder,was,Wasder
8638,waterdrop,wdp,WaterDrop
8639,water-finance,water,Water Finance
8640,water-token-2,wtr,Liquid Finance
8641,wault,waultx,Wault
8642,wault-finance-old,wault,Wault Finance (OLD)
8643,waultswap,wex,WaultSwap
8644,waultswap-polygon,wexpoly,WaultSwap Polygon
8645,wault-usd,wusd,Wault USD
8646,wave-edu-coin,wec,Wave Edu Coin
8647,wave-pay-coin,wpc,Wave Pay Coin
8648,wave-platform,wae,Wave Platform
8649,waves,waves,Waves
8650,waves-community-token,wct,Waves Community Token
8651,waves-ducks,egg,Waves Ducks
8652,waves-enterprise,west,Waves Enterprise
8653,wavesgo,wgo,WavesGo
8654,wax,waxp,WAX
8655,waxe,waxe,WAXE
8656,wayawolfcoin,ww,WayaWolfCoin
8657,waykichain,wicc,WaykiChain
8658,waykichain-governance-coin,wgrt,WaykiChain Governance Coin
8659,waytom,wtm,Waytom
8660,wazirx,wrx,WazirX
8661,wbnb,wbnb,Wrapped BNB
8662,wealth-locks,wlt,Wealth Locks
8663,wearesatoshi,n8v,NativeCoin
8664,weather-finance,weather,Weather Finance
8665,webchain,mintme,MintMe.com Coin
8666,webcoin,web,Webcoin
8667,web-coin-pay,wec,Web Coin Pay
8668,webdollar,webd,webdollar
8669,webflix,wfx,WebFlix
8670,web-innovation-ph,webn,WEBN token
8671,weble-ecosystem-token,wet,Weble Ecosystem Token
8672,weblock,won,WeBlock
8673,web-token-pay,wtp,Web Token Pay
8674,wechain-coin,wxtc,WeChain Coin
8675,wecoown,wcx,WeCoOwn
8676,weecoins,wcs,Weecoins
8677,weentar,wntr,Weentar
8678,wellness-token-economy,well,Wellness Token Economy
8679,welltrado,wtl,Welltrado
8680,wemix-token,wemix,WEMIX Token
8681,wenburn,wenb,WenBurn
8682,wenlambo,wenlambo,Wenlambo
8683,wepower,wpr,WePower
8684,werewolf-coin,wwc,Werewolf Coin
8685,wesing-coin,wsc,WeSing Coin
8686,westarter,war,WeStarter
8687,weth,weth,WETH
8688,wetrust,trst,WeTrust
8689,weyu,weyu,WEYU
8690,w-green-pay,wgp,W Green Pay
8691,whale,whale,WHALE
8692,whale-coin,whale,Whale Coin
8693,whale-fall,whale,Whale Fall
8694,whalefarm,whalefarm,WhaleFarm
8695,whale-hunter-finance,$moby,Whale Hunter Finance
8696,whaleroom,whl,WhaleRoom
8697,whalesburg,wbt,Whalesburg
8698,whalestreet-shrimp-token,$hrimp,WhaleStreet $hrimp Token
8699,wheat-token,wheat,Wheat Token
8700,when-lambo,lmbo,When Lambo
8701,when-token,when,WHEN Token
8702,whey,whey,WHEY
8703,whirl-finance,whirl,Whirl Finance
8704,whitecoin,xwc,Whitecoin
8705,whiteheart,white,Whiteheart
8706,whitehole-bsc,whole,WhiteHole_BSC
8707,whiterockcasino,wrc,WhiteRockCasino
8708,whitex,whx,WhiteX
8709,whitex-community,whxc,WhiteX Community
8710,whole-earth-coin,wec,Whole Earth Coin
8711,whole-network,node,Whole Network
8712,wibx,wbx,WiBX
8713,wick-finance,wick,Wick Finance
8714,widecoin,wcn,Widecoin
8715,wider-coin,wdr,Wider Coin
8716,wifedoge,wifedoge,Wifedoge
8717,wifi-coin,wifi,Wifi Coin
8718,wiix-coin,wxc,WIIX Coin
8719,wiki-token,wiki,Wiki Token
8720,wild-beast-block,wbb,Wild Beast Block
8721,wild-credit,wild,Wild Credit
8722,wild-crypto,wild,Wild Crypto
8723,wilder-world,wild,Wilder World
8724,wildfire,wdf,Wildfire
8725,wild-ride,wild,Wild Ride
8726,williecoin,willie,Williecoin
8727,willowcoin,wllo,WillowCoin
8728,wincash-coin,wcc,Wincash Coin
8729,winco,wco,Winco
8730,winding-tree,lif,Lif
8731,windswap,windy,WindSwap
8732,wing-finance,wing,Wing Finance
8733,wings,wings,Wings
8734,wing-shop,wing,Wing Shop
8735,wink,win,WINkLink
8736,winklink-bsc,win,WINkLink BSC
8737,winlambo,winlambo,WinLambo
8738,winstars,wnl,WinStars Live
8739,wirex,wxt,Wirex
8740,wisdom-chain,wdc,Wisdom Chain
8741,wise-token11,wise,Wise
8742,wish-finance-2,wish,Wish Finance
8743,witchain,wit,WITChain
8744,witch-token,witch,Witch Token
8745,wiva,wiva,WIVA
8746,wixlar,wix,Wixlar
8747,wizard,wiz,Wizard
8748,wizard-token,wizard,Wizard Token
8749,wizard-vault-nftx,wizard,WIZARD Vault (NFTX)
8750,wiz-coin,wiz1,Wiz Coin
8751,wliti,wliti,wLITI
8752,wmatic,wmatic,Wrapped Matic
8753,wm-professional,wmpro,WM PROFESSIONAL
8754,wolfsafepoorpeople,wspp,WolfSafePoorPeople
8755,wolfy,wolfy,WOLFY
8756,wolves-of-wall-street,wows,Wolves of Wall Street
8757,womencoin,women,WomenCoin
8758,wom-token,wom,WOM Protocol
8759,wonderland,time,Wonderland
8760,woodcoin,log,Woodcoin
8761,woofy,woofy,Woofy
8762,woo-network,woo,WOO Network
8763,woonkly-defi,wdefi,Woonkly Defi
8764,woonkly-power,woop,Woonkly Power
8765,wordlex,wdx,Wordlex
8766,work-quest,wqt,Work Quest
8767,worktips,wtip,Worktips
8768,worldcoin,wdc,WorldCoin
8769,worldcore,wrc,Worldcore
8770,world-credit-diamond-coin,wcdc,World Credit Diamond Coin
8771,world-of-waves,wow,World of Waves
8772,worldpet,wpt,WORLDPET
8773,world-stream-finance,$tream,World Stream Finance
8774,world-token,world,World Token
8775,wownero,wow,Wownero
8776,wowswap,wow,WOWswap
8777,woyager,wyx,Woyager
8778,wozx,wozx,Efforce
8779,wpp-token,wpp,WPP Token
8780,wraith,wraith,Wraith
8781,wrapped-anatha,wanatha,Wrapped ANATHA
8782,wrapped-ar,war,Wrapped AR
8783,wrapped-atromg8,wag8,Wrapped ATROMG8
8784,wrapped-avax,wavax,Wrapped AVAX
8785,wrapped-bind,wbind,Wrapped BIND
8786,wrapped-bitcoin,wbtc,Wrapped Bitcoin
8787,wrapped-celo,wcelo,Wrapped CELO
8788,wrapped-celo-dollar,wcusd,Wrapped Celo Dollar
8789,wrapped-centrifuge,wcfg,Wrapped Centrifuge
8790,wrapped-conceal,wccx,Wrapped Conceal
8791,wrapped-crescofin,wcres,Wrapped CrescoFin
8792,wrapped-cryptokitties,wck,Wrapped CryptoKitties
8793,wrapped-dgld,wdgld,Wrapped-DGLD
8794,wrapped-ducatusx,wducx,Wrapped DucatusX
8795,wrapped-ecomi,womi,Wrapped ECOMI
8796,wrapped-fantom,wftm,Wrapped Fantom
8797,wrapped-fct,wfct,Wrapped FCT
8798,wrapped-filecoin,wfil,Wrapped Filecoin
8799,wrapped-gen-0-cryptokitties,wg0,Wrapped Gen-0 CryptoKitties
8800,wrapped-ilcoin,wilc,Wrapped ILCOIN
8801,wrapped-iotex,wiotx,Wrapped IoTex
8802,wrapped-kcs,wkcs,Wrapped KCS
8803,wrapped-leo,wleo,Wrapped LEO
8804,wrapped-moon-cats,mcat20,Wrapped Moon Cats
8805,wrapped-ncg,wncg,Wrapped NCG
8806,wrapped-newyorkcoin,wnyc,Wrapped NewYorkCoin
8807,wrapped-nxm,wnxm,Wrapped NXM
8808,wrapped-origin-axie,woa,Wrapped Origin Axie
8809,wrapped-polis,polis,Wrapped Polis
8810,wrapped-shift,wshift,Wrapped Shift
8811,wrapped-statera,wsta,Wrapped Statera
8812,wrapped-terra,luna,Wrapped Terra
8813,wrapped-tezos,wxtz,Wrapped Tezos
8814,wrapped-ton-crystal,wton,Wrapped TON Crystal
8815,wrapped-usd,wusd,Wrapped USD
8816,wrapped-ust,ust,Wrapped UST
8817,wrapped-virgin-gen-0-cryptokitties,wvg0,Wrapped Virgin Gen-0 CryptoKittties
8818,wrapped-widecoin,wwcn,Wrapped Widecoin
8819,wrapped-wit,ewit,Wrapped Wit
8820,wrapped-x42-protocol,wx42,Wrapped X42 Protocol
8821,wrapped-xbtc,wxbtc,Wrapped xBTC
8822,wrapped-xdai,wxdai,Wrapped XDAI
8823,wrapped-xmr-btse,wxmr,Wrapped XMR by BTSE
8824,wrapped-zcash,wzec,Wrapped Zcash
8825,wula,wula,Wula
8826,wxcoin,wxc,WXCOINS
8827,wynaut,wynaut,Wynaut
8828,x,x,X
8829,x2,x2,X2
8830,x22,x22,X22
8831,x42-protocol,x42,X42 Protocol
8832,x8-project,x8x,X8X Token
8833,xaavea,xaavea,xAAVEa
8834,xaaveb,xaaveb,xAAVEb
8835,xanalia,alia,Xanalia
8836,xank,xank,Xank
8837,xaurum,xaur,Xaurum
8838,xavander-coin,xczm,Xavander Coin
8839,xazab,xazab,Xazab
8840,xbe-token,xbe,XBE Token
8841,x-block,ix,X-Block
8842,xbn,xbn,Elastic BNB
8843,xbn-community-token,xbc,XBN Community Token
8844,xbtc,xbtc,xBTC
8845,xbullion,gold,XBullion
8846,xcad-network,xcad,XCAD Network
8847,x-cash,xcash,X-CASH
8848,xceltoken-plus,xlab,XCELTOKEN PLUS
8849,xchain-token,nxct,XChain Token
8850,xchainz,xcz,XChainZ
8851,xcoin,xco,X-Coin
8852,xcoinpay,dyx,XCoinPay
8853,xcom,xc,XCOM
8854,xcredit,xfyi,XCredit
8855,xdai,xdai,xDAI
8856,xdai-native-comb,xcomb,xDai Native Comb
8857,xdai-stake,stake,xDAI Stake
8858,xdce-crowd-sale,xdc,XDC Network
8859,xdef-finance,xdef2,Xdef Finance
8860,xdefi-governance-token,xdex,XDEFI Governance Token
8861,xditto,xditto,xDitto
8862,xdna,xdna,XDNA
8863,xdollar,xdo,xDollar
8864,xdollar-stablecoin,xusd,xDollar Stablecoin
8865,xels,xels,XELS
8866,xend-finance,xend,Xend Finance
8867,xenios,xnc,Xenios
8868,xeniumx,xemx,Xeniumx
8869,xenon-2,xen,Xenon
8870,xenon-pay,x2p,Xenon Pay
8871,xeno-token,xno,Xeno Token
8872,xensor,xsr,Xensor
8873,xeonbit,xnb,Xeonbit
8874,xeonbit-token,xns,Xeonbit Token
8875,xeuro,xeuro,XEuro
8876,xfarmer,xf,xFarmer
8877,xfii,xfii,XFII
8878,xfinance,xfi,Xfinance
8879,xfit,xfit,Xfit
8880,xfuel,xfuel,XFUEL
8881,xfund,xfund,xFund
8882,xgalaxy,xgcs,xGalaxy
8883,xgambit,xgmt,xGambit
8884,xgox,xgox,XGOX
8885,xiamipool,xmpt,XiamiPool
8886,xiasi-inu,xiasi,Xiasi Inu
8887,xido-finance,xido,Xido Finance
8888,xiglute-coin,xgc,Xiglute Coin
8889,xincha,xINCHa,xINCHa
8890,xinchb,xINCHb,xINCHb
8891,xio,xio,Blockzero Labs
8892,xion-finance,xgt,Xion Finance
8893,xiotri,xiot,Xiotri
8894,xiropht,xiro,Xiropht
8895,xknca,xknca,xKNCa
8896,xkncb,xkncb,xKNCb
8897,xmark,xmark,xMARK
8898,xmax,xmx,XMax
8899,xmon,xmon,XMON
8900,xnft,xnft,xNFT Protocol
8901,xnode,xnode,XNODE
8902,xolo,xolo,Xolo
8903,xolotl-token,xotl,Xolotl Token
8904,xov,xov,XOVBank
8905,xp,xp,XP
8906,xpandacoin,xpc,XPandaCoin
8907,xpool,xpo,Xpool
8908,xpose-protocol,xpose,Xpose Protocol
8909,x-power-chain,xpo,X-power Chain
8910,xptoken-io,xpt,XPToken.io
8911,xre-global,xre,XRE Global
8912,xriba,xra,Xriba
8913,xroad,xri,XRoad
8914,xrpalike-gene,xag,Xrpalike Gene
8915,xrp-apes,xrpape,XRP Apes
8916,xrp-bep2,xrp-bf2,XRP BEP2
8917,xrp-classic,xrpc,XRP Classic
8918,xrphd,xhd,XRPHD
8919,xsgd,xsgd,XSGD
8920,xsigma,sig,xSigma
8921,xsl-labs,syl,XSL Labs
8922,xstable-protocol,xst,XStable
8923,xsushi,xsushi,xSUSHI
8924,xswap,xsp,XSwap
8925,xtblock-token,xtt-b20,XTblock Token
8926,xtcom-token,xt,XT.com Token
8927,xtendcash,XTNC,XtendCash
8928,xtg-world,xtg,XTG World
8929,xtock,xtx,Xtock
8930,xtoken,xtk,xToken
8931,x-token,x-token,X-Token
8932,xtrabytes,xby,XTRABYTES
8933,xtrade,xtrd,XTRD
8934,xtrm,xtrm,XTRM
8935,xuez,xuez,Xuez Coin
8936,xvix,xvix,XVIX
8937,xwin-finance,xwin,xWIN Finance
8938,x-world-games,xwg,X World Games
8939,xx-platform,xxp,XX Platform
8940,xxxnifty,nsfw,xxxNifty
8941,xyo-network,xyo,XYO Network
8942,yacoin,yac,YACoin
8943,yadacoin,yda,YadaCoin
8944,yaki-gold,yag,Yaki Gold
8945,yakuza-dao,ykz,Yakuza DFO
8946,yam-2,yam,YAM
8947,yamp-finance,yamp,Yamp Finance
8948,yam-v2,YAMv2,YAM v2
8949,yap-stone,yap,Yap Stone
8950,yas,yas,YAS
8951,yaxis,yaxis,yAxis
8952,yayo-coin,yayo,Yayo Coin
8953,yayswap,yay,YaySwap
8954,ybusd,ybusd,yBUSD
8955,ycash,yec,Ycash
8956,y-coin,yco,Y Coin
8957,yd-btc-jun21,yd-btc-jun21,YD-BTC-JUN21
8958,yd-eth-jun21,yd-eth-jun21,YD-ETH-JUN21
8959,ydragon,ydr,YDragon
8960,yeabrswap,sBEAR,yBEARSwap
8961,yeafinance,yea,YeaFinance
8962,yearn20moonfinance,ymf20,Yearn20Moon.Finance
8963,yearn4-finance,yf4,Yearn4 Finance
8964,yearn-classic-finance,earn,Yearn Classic Finance
8965,yearn-ecosystem-token-index,yeti,Yearn Ecosystem Token Index
8966,yearn-ethereum-finance,yefi,Yearn Ethereum Finance
8967,yearn-finance,yfi,yearn.finance
8968,yearn-finance-bit,yfbt,Yearn Finance Bit
8969,yearn-finance-bit2,yfb2,Yearn Finance Bit2
8970,yearn-finance-center,yfc,Yearn Finance Center
8971,yearn-finance-diamond-token,yfdt,Yearn Finance Diamond Token
8972,yearn-finance-dot,yfdot,Yearn Finance DOT
8973,yearn-finance-ecosystem,yfiec,Yearn Finance Ecosystem
8974,yearn-finance-infrastructure-labs,ylab,Yearn-finance Infrastructure Labs
8975,yearn-finance-management,yefim,Yearn Finance Management
8976,yearn-finance-network,yfn,Yearn Finance Network
8977,yearn-finance-passive-income,yfpi,Yearn Finance Passive Income
8978,yearn-finance-protocol,yfp,Yearn Finance Protocol
8979,yearn-finance-red-moon,yfrm,Yearn Finance Red Moon
8980,yearn-finance-value,yfiv,Yearn Finance Value
8981,yearn-global,yg,Yearn Global
8982,yearn-hold-finance,yhfi,Yearn Hold Finance
8983,yearn-land,yland,Yearn Land
8984,yearn-lazy-ape,YLA,Yearn Lazy Ape
8985,yearn-secure,ysec,Yearn Secure
8986,yearn-shark-finance,yskf,Yearn Shark Finance
8987,yee,yee,Yee
8988,yefam-finance,fam,Yefam.Finance
8989,yefi,yefi,YeFi
8990,yeld-finance,yeld,Yeld Finance
8991,yel-finance,yel,Yel.Finance
8992,yellow-road,road,Yellow Road
8993,yenten,ytn,YENTEN
8994,yes,yes,YES
8995,yetiswap,yts,YetiSwap
8996,yetucoin,yetu,Yetucoin
8997,yfarmland-token,yfarmer,YFarmLand Token
8998,yfarm-token,yfarm,YFARM Token
8999,yfbeta,yfbeta,yfBeta
9000,yfbitcoin,yfbtc,YFBitcoin
9001,yfc,yfc,YFC
9002,yfdai-finance,yf-dai,YfDAI.finance
9003,yfdfi-finance,yfd,Your Finance Decentralized
9004,yfedfinance,yfed,YFED.Finance
9005,yfe-money,YFE,YFE Money
9006,yfet,yfet,YFET
9007,yffc-finance,yffc,yffc.finance
9008,yff-finance,yff,YFF.Finance
9009,yffi-finance,yffi,yffi finance
9010,yffii-finance,yffii,YFFII Finance
9011,yffs,yffs,YFFS Finance
9012,yfi3-money,yfi3,YFI3.money
9013,yfia,yfia,YFIA
9014,yfibalancer-finance,yfib,YFIBALANCER.FINANCE
9015,yfi-business,yfib,YFI Business
9016,yfi-credits-group,yficg,YFI Credits Group
9017,yfidapp,yfid,YFIDapp
9018,yfiexchange-finance,yfie,YFIEXCHANGE.FINANCE
9019,yfii-finance,yfii,DFI.money
9020,yfii-gold,yfiig,YFII Gold
9021,yfiking-finance,yfiking,YFIKing Finance
9022,yfilend-finance,yfild,YFILEND.FINANCE
9023,yfimobi,yfim,Yfi.mobi
9024,yfione,yfo,YFIONE
9025,yfi-paprika,yfip,YFI Paprika
9026,yfiscurity,yfis,YFISCURITY
9027,yfive-finance,yfive,YFIVE FINANCE
9028,yfix-finance,yfix,YFIX.finance
9029,yflink,yfl,YF Link
9030,yflink-synthetic,syfl,YFLink Synthetic
9031,yfmoonbeam,yfmb,YFMoonBeam
9032,yfmoonshot,yfms,YFMoonshot
9033,yfos-finance,YFOS,YFOS.finance
9034,yfox-finance,yfox,YFOX Finance
9035,yfpro-finance,yfpro,YFPRO Finance
9036,yfrb-finance,yfrb,yfrb.Finance
9037,yfscience,yfsi,Yfscience
9038,yftether,yfte,YFTether
9039,yfuel,yfuel,YFUEL
9040,yfx,yfx,Your Futures Exchange
9041,yggdrash,yeed,Yggdrash
9042,yi12-stfinance,yi12,Yield Stake Finance
9043,yield,yld,Yield
9044,yield-app,yld,YIELD App
9045,yield-bear,ybear,Yield Bear
9046,yield-farming-known-as-ash,yfka,Yield Farming Known as Ash
9047,yield-farming-token,YFT,Yield Farming Token
9048,yield-goat,ygoat,Yield Goat
9049,yield-guild-games,ygg,Yield Guild Games
9050,yieldly,yldy,Yieldly
9051,yieldnyan-token,nyan,YieldNyan Token
9052,yield-optimization-platform,yop,Yield Optimization Platform & Protocol
9053,yieldpanda,ypanda,YieldPanda
9054,yield-parrot,lory,Yield Parrot
9055,yield-protocol,yield,Yield Protocol
9056,yieldwars-com,war,YieldWars
9057,yieldwatch,watch,Yieldwatch
9058,yieldx,yieldx,YieldX
9059,yield-yak,yak,Yield Yak
9060,yinbi,yinbi,Yinbi
9061,ymax,ymax,YMAX
9062,ymen-finance,ymen,Ymen.Finance
9063,ympl,ympl,YMPL
9064,yobit-token,yo,Yobit Token
9065,yocoin,yoc,Yocoin
9066,yocoinyoco,yoco,YocoinYOCO
9067,yoink,ynk,Yoink
9068,yokcoin,yok,YOKcoin
9069,yolo-cash,ylc,YOLOCash
9070,yoloverse,yolov,YoloVerse
9071,yoo-ecology,yoo,Yoo Ecology
9072,yooshi,yooshi,YooShi
9073,yottacoin,yta,YottaChain
9074,youcash,youc,YOUcash
9075,you-chain,you,YOU Chain
9076,youforia,yfr,YouForia
9077,youlive-coin,uc,YouLive Coin
9078,young-boys-fan-token,ybo,Young Boys Fan Token
9079,youswap,you,YouSwap
9080,yoyow,yoyow,YOYOW
9081,yplutus,yplt,yplutus
9082,yrise-finance,yrise,yRise Finance
9083,ysl,ysl,YSL
9084,ysl-io,sysl,YSL.IO
9085,ysoy-chain,ysoy,YSOY Chain
9086,ystar,ysr,Ystar
9087,ytho-online,ytho,YTHO Online
9088,ytofu,ytofu,yTOFU
9089,ytsla-finance,ytsla,yTSLA Finance
9090,ytusd,ytusd,yTUSD
9091,ytv-coin,ytv,YTV Coin
9092,yuan-chain-coin,ycc,Yuan Chain Coin
9093,yuang-coin,yuang,Yuang Coin
9094,yucreat,yuc,Yucreat
9095,yui-hinata,yui,YUI Finance
9096,yuki-coin,yuki,YUKI COIN
9097,yummy,yummy,Yummy
9098,yumyumfarm,yum,YumYumFarm
9099,yunex,yun,YunEx Yun Token
9100,yuno-finance,yuno,YUNo Finance
9101,yup,yup,Yup
9102,yusdc-busd-pool,yusdc,yUSDC (BUSD pool)
9103,yusra,yusra,YUSRA
9104,yvault-lp-ycurve,yvault-lp-ycurve,yUSD
9105,yvboost,yvboost,Yearn Compounding veCRV yVault
9106,yvs-finance,yvs,YVS Finance
9107,yyfi-protocol,yyfi,YYFI.Protocol
9108,zabaku-inu,zabaku,Zabaku Inu
9109,zaif-token,zaif,Zaif Token
9110,zano,zano,Zano
9111,zantepay,zantepay,Zantepay
9112,zap,zap,Zap
9113,zap-defi,zap,Zap DeFi
9114,zarcash,zarh,Zarhexcash
9115,zasset-zusd,zusd,Zasset zUSD
9116,zbank-token,zbk,Zbank Token
9117,zb-token,zb,ZB Token
9118,zcash,zec,Zcash
9119,zccoin,zcc,ZcCoin
9120,zclassic,zcl,Zclassic
9121,zcnox-coin,zcnox,ZCNOX Coin
9122,zcoin,firo,Firo
9123,zcon-protocol,zcon,Zcon Protocol
9124,zcore,zcr,ZCore
9125,zcore-finance,zefi,ZCore Finance
9126,zealium,nzl,Zealium
9127,zebi,zco,Zebi
9128,zedxe,zfl,Zuflo Coin
9129,zeedex,zdex,Zeedex
9130,zeepin,zpt,Zeepin
9131,zeitcoin,zeit,Zeitcoin
